id,year,location,latitude,longitude,site,level,transect,kelp_density,genus_species,total_length,abundance,source
2011-SMI-S-Midwater-1,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,1,0.416666667,Paralabrax clathratus,NA,3,GEBS
2011-SMI-S-Midwater-1,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,1,0.416666667,Sebastes carnatus,NA,1,GEBS
2011-SMI-S-Midwater-2,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,2,0.383333333,Oxyjulis californica,NA,9,GEBS
2011-SMI-S-Midwater-2,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,2,0.383333333,Sebastes serranoides,NA,2,GEBS
2011-SMI-S-Midwater-3,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,3,0.416666667,Oxyjulis californica,NA,7,GEBS
2011-SMI-S-Midwater-3,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,3,0.416666667,Chromis punctipinnis,NA,4,GEBS
2011-SMI-S-Midwater-3,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,3,0.416666667,Semicossyphus pulcher,NA,1,GEBS
2011-SMI-S-Midwater-3,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,3,0.416666667,Sebastes atrovirens,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Oxyjulis californica,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Chromis punctipinnis,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Paralabrax clathratus,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Semicossyphus pulcher,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Oxylebius pictus,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Hypsypops rubicundus,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Paralabrax nebulifer,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Hypsurus caryi,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Phanerodon furcatus,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Embiotoca jacksoni,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Brachyistius frenatus,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Sebastes atrovirens,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Sebastes chrysomelas,NA,1,GEBS
2011-SMI-S-Midwater-0,Winter 2011 - 2012,SMI,31.899616,-116.756898,S,Midwater,0,NA,Sebastes auriculatus,NA,1,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Oxyjulis californica,NA,5,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Chromis punctipinnis,NA,22,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Paralabrax clathratus,NA,3,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Semicossyphus pulcher,NA,6,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Rhinogobiops nicholsii,NA,3,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Hypsypops rubicundus,NA,17,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Girella nigricans,NA,4,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Embiotoca lateralis,NA,3,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Rhacochilus vacca,NA,5,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Embiotoca jacksoni,NA,4,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Sebastes carnatus,NA,2,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Sebastes atrovirens,NA,7,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Sebastes caurinus,NA,1,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Sebastes serriceps,NA,1,GEBS
2011-SSI-N-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,1,0.2,Hermosilla azurea,NA,2,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Oxyjulis californica,NA,23,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Chromis punctipinnis,NA,18,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Paralabrax clathratus,NA,11,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Semicossyphus pulcher,NA,15,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Rhinogobiops nicholsii,NA,2,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Hypsypops rubicundus,NA,3,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Embiotoca lateralis,NA,13,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Rhacochilus vacca,NA,2,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Embiotoca jacksoni,NA,3,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Sebastes carnatus,NA,1,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Sebastes atrovirens,NA,4,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Sebastes caurinus,NA,2,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Sebastes serriceps,NA,1,GEBS
2011-SSI-N-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,2,0.416666667,Hermosilla azurea,NA,13,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Oxyjulis californica,NA,50,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Chromis punctipinnis,NA,25,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Paralabrax clathratus,NA,14,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Semicossyphus pulcher,NA,11,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Rhinogobiops nicholsii,NA,3,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Embiotoca lateralis,NA,9,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Rhacochilus vacca,NA,4,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Embiotoca jacksoni,NA,5,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Sebastes carnatus,NA,1,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Sebastes atrovirens,NA,2,GEBS
2011-SSI-N-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,3,0.283333333,Hermosilla azurea,NA,9,GEBS
2011-SSI-N-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,0,NA,Micrometrus minimus,NA,1,GEBS
2011-SSI-N-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Bottom,0,NA,Sebastes melanops,NA,1,GEBS
2011-SSI-N-Midwater-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,1,0.2,Oxyjulis californica,NA,64,GEBS
2011-SSI-N-Midwater-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,1,0.2,Chromis punctipinnis,NA,4,GEBS
2011-SSI-N-Midwater-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,2,0.416666667,Oxyjulis californica,NA,93,GEBS
2011-SSI-N-Midwater-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,2,0.416666667,Paralabrax clathratus,NA,3,GEBS
2011-SSI-N-Midwater-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,2,0.416666667,Brachyistius frenatus,NA,3,GEBS
2011-SSI-N-Midwater-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,2,0.416666667,Atherinops affinis,NA,4,GEBS
2011-SSI-N-Midwater-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,3,0.283333333,Oxyjulis californica,NA,106,GEBS
2011-SSI-N-Midwater-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,3,0.283333333,Ophiodon elongatus,NA,1,GEBS
2011-SSI-N-Midwater-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,3,0.283333333,Atherinops affinis,NA,4,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Medialuna californiensis,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Semicossyphus pulcher,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Oxylebius pictus,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Urobatis halleri,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Hypsypops rubicundus,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Caulolatilus princeps,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Paralabrax nebulifer,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Girella nigricans,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Rhacochilus vacca,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Embiotoca jacksoni,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Sebastes atrovirens,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Sebastes caurinus,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Sebastes auriculatus,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Scorpaena guttata,NA,1,GEBS
2011-SSI-N-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,N,Midwater,0,NA,Clinocottus analis,NA,1,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Oxyjulis californica,NA,10,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Chromis punctipinnis,NA,121,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Paralabrax clathratus,NA,1,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Semicossyphus pulcher,NA,13,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Rhinogobiops nicholsii,NA,4,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Oxylebius pictus,NA,2,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Hypsypops rubicundus,NA,11,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Rhacochilus vacca,NA,2,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Embiotoca jacksoni,NA,8,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Sebastes atrovirens,NA,8,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Sebastes serranoides,NA,18,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Sebastes caurinus,NA,1,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Sebastes auriculatus,NA,1,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Sebastes serriceps,NA,1,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Ophiodon elongatus,NA,1,GEBS
2011-SSI-S-Bottom-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,1,0.216666667,Rathbunella hypoplecta,NA,1,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Oxyjulis californica,NA,10,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Chromis punctipinnis,NA,70,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Semicossyphus pulcher,NA,4,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Rhinogobiops nicholsii,NA,8,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Oxylebius pictus,NA,2,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Rhacochilus vacca,NA,2,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Embiotoca jacksoni,NA,14,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Sebastes atrovirens,NA,3,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Sebastes serranoides,NA,9,GEBS
2011-SSI-S-Bottom-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,2,0.216666667,Sebastes auriculatus,NA,2,GEBS
2011-SSI-S-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,3,0.3,Chromis punctipinnis,NA,30,GEBS
2011-SSI-S-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,3,0.3,Rhinogobiops nicholsii,NA,6,GEBS
2011-SSI-S-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,3,0.3,Oxylebius pictus,NA,3,GEBS
2011-SSI-S-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,3,0.3,Rhacochilus vacca,NA,1,GEBS
2011-SSI-S-Bottom-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,3,0.3,Embiotoca jacksoni,NA,5,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Medialuna californiensis,NA,1,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Caulolatilus princeps,NA,1,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Paralabrax nebulifer,NA,1,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Micrometrus minimus,NA,1,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Sebastes rastrelliger,NA,1,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Sebastes rubrivinctus,NA,1,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Clinocottus analis,NA,1,GEBS
2011-SSI-S-Bottom-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Bottom,0,NA,Scorpaenichthys marmoratus,NA,1,GEBS
2011-SSI-S-Midwater-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,1,0.216666667,Oxyjulis californica,NA,14,GEBS
2011-SSI-S-Midwater-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,1,0.216666667,Sebastes serranoides,NA,5,GEBS
2011-SSI-S-Midwater-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,1,0.216666667,Engraulix mordax/A. compressa,NA,300,GEBS
2011-SSI-S-Midwater-1,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,1,0.216666667,Scomber japonicus,NA,2,GEBS
2011-SSI-S-Midwater-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,2,0.216666667,Sebastes serranoides,NA,1,GEBS
2011-SSI-S-Midwater-2,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,2,0.216666667,Engraulix mordax/A. compressa,NA,1600,GEBS
2011-SSI-S-Midwater-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,3,0.3,Oxyjulis californica,NA,1,GEBS
2011-SSI-S-Midwater-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,3,0.3,Sebastes serranoides,NA,1,GEBS
2011-SSI-S-Midwater-3,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,3,0.3,Engraulix mordax/A. compressa,NA,700,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Chromis punctipinnis,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Semicossyphus pulcher,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Oxylebius pictus,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Hypsurus caryi,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Rhacochilus vacca,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Sebastes carnatus,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Sebastes atrovirens,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Sebastes serriceps,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Sebastes miniatus,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Raja inornata,NA,1,GEBS
2011-SSI-S-Midwater-0,Winter 2011 - 2012,SSI,31.975977,-116.838891,S,Midwater,0,NA,Atherinops affinis,NA,1,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Oxyjulis californica,NA,9,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Chromis punctipinnis,NA,12,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Semicossyphus pulcher,NA,7,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Rhinogobiops nicholsii,NA,1,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Embiotoca lateralis,NA,2,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Hypsurus caryi,NA,1,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Rhacochilus vacca,NA,13,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Embiotoca jacksoni,NA,3,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Sebastes atrovirens,NA,3,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Sebastes serranoides,NA,1,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Sebastes caurinus,NA,2,GEBS
2011-STO-N-Bottom-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,1,2.666666667,Sebastes mystinus,NA,2,GEBS
2011-STO-N-Bottom-2,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,2,1.216666667,Oxyjulis californica,NA,25,GEBS
2011-STO-N-Bottom-2,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,2,1.216666667,Oxylebius pictus,NA,1,GEBS
2011-STO-N-Bottom-2,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,2,1.216666667,Embiotoca lateralis,NA,5,GEBS
2011-STO-N-Bottom-2,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,2,1.216666667,Embiotoca jacksoni,NA,1,GEBS
2011-STO-N-Bottom-2,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,2,1.216666667,Sebastes atrovirens,NA,2,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Oxyjulis californica,NA,20,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Oxylebius pictus,NA,2,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Hypsurus caryi,NA,5,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Embiotoca jacksoni,NA,3,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Micrometrus minimus,NA,1,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Sebastes carnatus,NA,1,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Sebastes atrovirens,NA,2,GEBS
2011-STO-N-Bottom-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Bottom,3,2.5,Sebastes caurinus,NA,2,GEBS
2011-STO-N-Midwater-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,1,2.666666667,Chromis punctipinnis,NA,2,GEBS
2011-STO-N-Midwater-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,1,2.666666667,Semicossyphus pulcher,NA,2,GEBS
2011-STO-N-Midwater-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,1,2.666666667,Embiotoca lateralis,NA,3,GEBS
2011-STO-N-Midwater-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,1,2.666666667,Brachyistius frenatus,NA,2,GEBS
2011-STO-N-Midwater-1,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,1,2.666666667,Sebastes atrovirens,NA,1,GEBS
2011-STO-N-Midwater-3,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,3,2.5,Oxyjulis californica,NA,40,GEBS
2011-STO-N-Midwater-0,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,0,NA,Rhinogobiops nicholsii,NA,1,GEBS
2011-STO-N-Midwater-0,Winter 2011 - 2012,STO,31.551278,-116.674278,N,Midwater,0,NA,Oxylebius pictus,NA,1,GEBS
